ID,"Q1: Welcome to Resume Genius's Job Seekers Survey! We are conducting this research to gain a deeper understanding of how U.S. job seekers are navigating today’s market. This survey should take less than 5 minutes to complete. Your responses will be kept confidential and used only for research purposes. We appreciate your time and valuable input. To ensure the authenticity and accuracy of this survey’s results, please answer based on your actual experiences and genuine opinions. By submitting the questionnaire, you confirm that all responses are your own truthful views and agree that the information provided may be used for analysis and research purposes.","Q2: What industry best describes the job you're primarily applying in? (Select the company’s industry, not your job function.)","Q3: As of today, how long have you been actively searching for a job?",Q4: Around how many job applications have you submitted during your current job search?,"Q5: On average, how much time do you spend tailoring your resume for a single job application?",Q6: What step of the job search do you find most stressful?,"Q7: Which job search methods are you currently using?_Attending online or in-person professional networking events (Facebook Events, Meetup, etc.)","Q7: Which job search methods are you currently using?_Going on online job boards (Indeed, LinkedIn Jobs, etc.)",Q7: Which job search methods are you currently using?_Applying on company career pages,Q7: Which job search methods are you currently using?_Talking with recruiters or staffing agencies,Q7: Which job search methods are you currently using?_Going through referrals,Q7: Which job search methods are you currently using?_Cold emailing or direct outreach,"Q7: Which job search methods are you currently using?_Finding job opportunities using social media (Twitter/X, TikTok, etc.)",Q8: What are the hardest parts of updating your resume?_Remembering tasks and achievements from past jobs,Q8: What are the hardest parts of updating your resume?_Writing strong bullet points,Q8: What are the hardest parts of updating your resume?_Tailoring my resume to the job,Q8: What are the hardest parts of updating your resume?_Making sure my resume is optimized for applicant tracking systems (ATS),Q8: What are the hardest parts of updating your resume?_Turning my experience into accomplishments,"Q8: What are the hardest parts of updating your resume?_Adding hard numbers to show results (percentages, dollar amounts, etc.) on my resume",Q8: What are the hardest parts of updating your resume?_Formatting and design,Q8: What are the hardest parts of updating your resume?_Keeping it concise,Q9: Please indicate how much you agree with the following statements about resumes and applicant tracking systems (ATS). :: I understand how Applicant Tracking Systems (ATS) work:,Q9: Please indicate how much you agree with the following statements about resumes and applicant tracking systems (ATS). :: I feel confident my resume is optimized for ATS:,Q9: Please indicate how much you agree with the following statements about resumes and applicant tracking systems (ATS). :: I worry my resume will be rejected by an ATS before a human sees it:,Q9: Please indicate how much you agree with the following statements about resumes and applicant tracking systems (ATS). :: ATS systems make job searching harder:,"Q10: How often do you follow common resume advice? :: ""Keep your resume to one page."":","Q10: How often do you follow common resume advice? :: ""Tailor your resume for each job."":","Q10: How often do you follow common resume advice? :: ""Use keywords from the job description."":","Q10: How often do you follow common resume advice? :: ""Include a resume summary at the top of your resume."":","Q10: How often do you follow common resume advice? :: ""Use accomplishments and hard numbers to show results."":",Q11: Have you used AI tools to help with your job applications?,Q12: Which parts of the job search have you used AI for?_Writing my resume,Q12: Which parts of the job search have you used AI for?_Writing my cover letter,Q12: Which parts of the job search have you used AI for?_Editing my job application,Q12: Which parts of the job search have you used AI for?_Preparing for interviews,Q12: Which parts of the job search have you used AI for?_Using AI to answer interview questions for me during an interview,Q12: Which parts of the job search have you used AI for?_Finishing a skills-based test or assessment on my behalf,Q12: Which parts of the job search have you used AI for?_Finding jobs to apply for,Q12: Which parts of the job search have you used AI for?_Receiving salary or negotiation advice,Q13: Which recruiting practices frustrate you the most?_Not receiving a response after submitting a job application ,Q13: Which recruiting practices frustrate you the most?_Having long delays between interview stages,Q13: Which recruiting practices frustrate you the most?_Not receiving a response after completing one or more interviews,Q13: Which recruiting practices frustrate you the most?_Being put through too many interview rounds,Q13: Which recruiting practices frustrate you the most?_Being asked to complete unpaid assignments or tests,Q13: Which recruiting practices frustrate you the most?_Being required to complete one-way video or AI-recorded interviews,Q13: Which recruiting practices frustrate you the most?_Applying to jobs where the salary is not listed,Q13: Which recruiting practices frustrate you the most?_Receiving automated or AI-generated rejection messages,Q13: Which recruiting practices frustrate you the most?_Discovering the role differs significantly from the job posting during the hiring process,Q14: Have you ever added a skill to your resume that you planned to learn later if you got the job? ,"Q15: Which skills did you list that you planned to learn after being hired?_AI usage (Gemini, ChatGPT, Claude, etc.)","Q15: Which skills did you list that you planned to learn after being hired?_Programming languages (Python, C++, JavaScript, etc.)",Q15: Which skills did you list that you planned to learn after being hired?_Microsoft Office or Google Workspace,"Q15: Which skills did you list that you planned to learn after being hired?_Adobe Suite (Photoshop, Illustrator, etc.)","Q15: Which skills did you list that you planned to learn after being hired?_Design tools (Figma, Canva, etc)","Q15: Which skills did you list that you planned to learn after being hired?_Collaboration platforms (Jira, Slack, Trello, etc.)","Q15: Which skills did you list that you planned to learn after being hired?_Data or analytics tools (Excel, SQL, Tableau, etc.)",Q15: Which skills did you list that you planned to learn after being hired?_Management skills and experience,Q15: Which skills did you list that you planned to learn after being hired?_Foreign language skills,"Q15: Which skills did you list that you planned to learn after being hired?_Soft skills (creativity, problem-solving, time management, etc.)","Q16: Please indicate how much you agree or disagree with the following statements: :: Seeing typos, errors, or AI-generated job descriptions makes me less likely to apply:",Q16: Please indicate how much you agree or disagree with the following statements: :: I don’t mind AI-generated job descriptions if they are clear and well-written:,Q16: Please indicate how much you agree or disagree with the following statements: :: Job descriptions with vague responsibilities or unclear requirements signal a lack of organization in the hiring process:,Q16: Please indicate how much you agree or disagree with the following statements: :: I spend less time tailoring my application for poorly written job descriptions:,Q16: Please indicate how much you agree or disagree with the following statements: :: Job descriptions without a listed salary make me less likely to apply:,"Q16: Please indicate how much you agree or disagree with the following statements: :: When a job description heavily promotes perks or culture, I suspect the compensation may be less competitive:",Q16: Please indicate how much you agree or disagree with the following statements: :: Not disclosing pay in job postings makes me question the employer’s transparency:,Q17: How has job searching affected your mental health?,Q18: Which factors have negatively affected your mental health during your job search?_Not hearing back from employers,Q18: Which factors have negatively affected your mental health during your job search?_Rejections,Q18: Which factors have negatively affected your mental health during your job search?_Financial pressure,Q18: Which factors have negatively affected your mental health during your job search?_Staying motivated,Q18: Which factors have negatively affected your mental health during your job search?_Feeling unqualified,Q18: Which factors have negatively affected your mental health during your job search?_None of the above,"Q19: If employers openly used AI to screen candidates, how would that affect your willingness to apply?",Q20: How concerned are you that AI will automate jobs in your desired field?,"Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_Learned a new skill","Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_Seriously considered changing careers","Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_Went back to school","Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_Seriously considered trade or blue-collar work","Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_Worked with a career coach","Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_Taken a side job to pay the bills","Q21: Since starting your job search, have you done any of the following because of career or AI concerns?_None of the above",Q22: Have you ever exaggerated or lied during a job interview?,Q23: What have you exaggerated or misrepresented during a job interview?_My level of proficiency with certain skills or tools,Q23: What have you exaggerated or misrepresented during a job interview?_My years of experience,Q23: What have you exaggerated or misrepresented during a job interview?_My responsibilities in a previous role,"Q23: What have you exaggerated or misrepresented during a job interview?_My accomplishments or results (for example, hard numbers or outcomes)",Q23: What have you exaggerated or misrepresented during a job interview?_My reasons for leaving a previous job,Q23: What have you exaggerated or misrepresented during a job interview?_My interest in the role or company,"Q23: What have you exaggerated or misrepresented during a job interview?_My availability or flexibility (hours, start date, location)",Q23: What have you exaggerated or misrepresented during a job interview?_My salary expectations or previous pay,Q23: What have you exaggerated or misrepresented during a job interview?_My long-term career goals,"Q24: Have you ever suspected a job posting was fake, misleading, or never intended to be filled?",Q25: Which signs make you suspicious of a job posting?_The salary seems too good to be true,Q25: Which signs make you suspicious of a job posting?_The salary isn't disclosed,Q25: Which signs make you suspicious of a job posting?_The application looks AI-generated,Q25: Which signs make you suspicious of a job posting?_Poor grammar or typos,Q25: Which signs make you suspicious of a job posting?_Vague company information,Q25: Which signs make you suspicious of a job posting?_Requests for personal or financial details,Q25: Which signs make you suspicious of a job posting?_Requests to move communication off the platform,Weight,Country,Audience_Audience 1,Generation,Gender,Household income US,Education Level,Ethnicity (Simplified),Race,Languages Spoken_English,Languages Spoken_Spanish,Languages Spoken_French,Languages Spoken_German,Languages Spoken_Italian,Languages Spoken_Dutch,Languages Spoken_Chinese,Languages Spoken_Japanese,Languages Spoken_Korean,Languages Spoken_Vietnamese,Languages Spoken_Russian,Languages Spoken_Other,Languages Spoken_Arabic,Languages Spoken_Bengali,Languages Spoken_Danish,Languages Spoken_Filipino,Languages Spoken_Hebrew,Languages Spoken_Hindi,Languages Spoken_Indonesian,Languages Spoken_Persian (Farsi),Languages Spoken_Thai,Languages Spoken_Turkish,Parental Status / Pregnancy Status_I am pregnant/expecting a child within the next 9 months,Parental Status / Pregnancy Status_I have one or more children under the age of 18 living in my household,Parental Status / Pregnancy Status_I have one or more children over the age of 18 living in my household,Parental Status / Pregnancy Status_I have no children living in my household and I am not pregnant/expecting a child within the next 9 months,US Region,US Division,US State,Employment Status
427,,"Retail, Hospitality, Food, & Consumer Services",Less than 2 weeks,Fewer than 10,10–30 minutes,Doing job interviews,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Disagree,Strongly Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Often,"Yes, frequently",Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Selected,Selected,Selected,"No, but I’ve considered doing this",,,,,,,,,,,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Somewhat negatively,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,I’d be less likely to apply,Slightly concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, and I’ve never considered lying",,,,,,,,,,"Yes, a few times",Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Selected,1.12,USA,Selected,Gen Z,Female,"$40,000 to $44,999",Other post high school vocational training,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,West,Mountain,Colorado,Employed full-time
428,,Other / Not sure,7–12 months,Fewer than 10,31–60 minutes,Writing and submitting applications,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Rarely,Never,Never,Never,Never,"No, but I’m open to it",,,,,,,,,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, but I’ve considered doing this",,,,,,,,,,,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Very negatively,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,It wouldn’t change anything,Extremely concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, but I’ve considered lying",,,,,,,,,,"Yes, a few times",Not Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,0.65,USA,Selected,Millennials,Male,"$60,000 to $64,999",High school graduate,Black or African American,Black or African American,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,West,Mountain,Nevada,Temporarily unemployed
429,,"Manufacturing, Engineering, and Construction",1–3 months,51–100,31–60 minutes,Working on skills-based tests or assessments related to my target role,Not Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Agree,Strongly Agree,Strongly Agree,Agree,Sometimes,Often,Always,Always,Always,"Yes, frequently",Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Selected,Selected,"No, I would never do it",,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Agree,No impact,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,I’d be less likely to apply,Extremely concerned,Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,"No, and I’ve never considered lying",,,,,,,,,,No,Not Selected,Selected,Not Selected,Selected,Selected,Selected,Selected,0.47,USA,Selected,Millennials,Female,"$200,000 to $249,999",Masters degree,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,West,Pacific,California,Employed full-time
430,,"Manufacturing, Engineering, and Construction",1–3 months,10–25,31–60 minutes,Writing and submitting applications,Not Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Agree,Agree,Strongly Agree,Agree,Sometimes,Rarely,Rarely,Always,Sometimes,"No, but I’m open to it",,,,,,,,,Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,"No, but I’ve considered doing this",,,,,,,,,,,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,No impact,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,It wouldn’t change anything,Not at all concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,White lies or minor exaggerations,Not Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,"Yes, many times",Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Selected,0.55,USA,Selected,Millennials,Male,"$75,000 to $79,999",Completed some college,Black or African American,Black or African American,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Midwest,West North Central,Missouri,Employed full-time
431,,"Retail, Hospitality, Food, & Consumer Services",Less than 2 weeks,Fewer than 10,I don’t tailor my resume,Waiting to hear back after submitting my application,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Always,Never,Always,Always,Sometimes,"No, but I’m open to it",,,,,,,,,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, I would never do it",,,,,,,,,,,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,No impact,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,It wouldn’t change anything,Not at all concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, and I’ve never considered lying",,,,,,,,,,"Yes, a few times",Selected,Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,0.55,USA,Selected,Millennials,Male,"$55,000 to $59,999",Completed some college,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Midwest,West North Central,Minnesota,Employed full-time
432,,"Manufacturing, Engineering, and Construction",Less than 1 month,Fewer than 10,10–30 minutes,Writing and submitting applications,Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Agree,Agree,Disagree,Agree,Often,Always,Often,Sometimes,Often,"Yes, frequently",Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Yes,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat negatively,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,It wouldn’t change anything,Not at all concerned,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,White lies or minor exaggerations,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"Yes, a few times",Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,0.65,USA,Selected,Millennials,Male,"$50,000 to $54,999",Completed some college,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,West,Pacific,Oregon,Employed full-time
433,,"Retail, Hospitality, Food, & Consumer Services",Less than 1 month,10–25,10–30 minutes,Waiting to hear back after an interview,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Strongly Agree,Strongly Agree,Disagree,Agree,Always,Always,Always,Always,Always,"Yes, occasionally",Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, but I’ve considered doing this",,,,,,,,,,,Strongly Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,No impact,Selected,Selected,Selected,Selected,Selected,Not Selected,It wouldn’t change anything,Slightly concerned,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,White lies or minor exaggerations,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"Yes, many times",Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,0.47,USA,Selected,Millennials,Female,"$45,000 to $49,999",Completed some college,Hispanic,Some other race,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,West,Mountain,New Mexico,Employed part-time
434,,"Retail, Hospitality, Food, & Consumer Services",Less than 2 weeks,Fewer than 10,I don’t tailor my resume,Working on skills-based tests or assessments related to my target role,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Never,Never,Never,Never,Never,"No, and I avoid using AI",,,,,,,,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,"No, but I’ve considered doing this",,,,,,,,,,,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,No impact,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,I would avoid applying altogether,Not at all concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, and I’ve never considered lying",,,,,,,,,,No,Selected,Selected,Selected,Selected,Selected,Selected,Selected,2.89,USA,Selected,Baby Boomers,Male,"$30,000 to $34,999",Completed some postgraduate,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Northeast,Middle Atlantic,Pennsylvania,Employed part-time
435,,"Business & Professional Services (Consulting, Marketing, Accounting, Law, Real Estate)",4–6 months,Fewer than 10,Less than 10 minutes,Doing job interviews,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Disagree,Disagree,Agree,Strongly Agree,Always,Sometimes,Often,Rarely,Rarely,"No, but I’m open to it",,,,,,,,,Not Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, I would never do it",,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Somewhat negatively,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,It wouldn’t change anything,Moderately concerned,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, but I’ve considered lying",,,,,,,,,,Not sure,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,1.37,USA,Selected,Baby Boomers,Female,"$50,000 to $54,999",Bachelor's degree,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,West,Pacific,Oregon,Self-employed part-time
436,,"Retail, Hospitality, Food, & Consumer Services",More than 2 years,10–25,10–30 minutes,Writing and submitting applications,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Strongly Disagree,Disagree,Agree,Agree,Always,Often,Sometimes,Often,Often,"No, and I avoid using AI",,,,,,,,,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, I would never do it",,,,,,,,,,,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,No impact,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,I’d be more likely to apply,Moderately concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, and I’ve never considered lying",,,,,,,,,,"Yes, many times",Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,0.65,USA,Selected,Millennials,Male,"$20,000 to $24,999",Other post high school vocational training,Black or African American,Black or African American,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,South,South Atlantic,Maryland,Employed full-time
437,,Other / Not sure,7–12 months,Fewer than 10,More than 1 hour,Finding jobs to apply for,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Selected,Selected,Selected,Selected,Selected,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Often,Often,Often,Sometimes,Rarely,"Yes, occasionally",Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,"No, but I’ve considered doing this",,,,,,,,,,,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Very negatively,Selected,Selected,Selected,Selected,Selected,Not Selected,I would avoid applying altogether,Extremely concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,White lies or minor exaggerations,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,"Yes, many times",Selected,Selected,Not Selected,Selected,Selected,Selected,Selected,0.56,USA,Selected,Millennials,Female,"$10,000 to $14,999",High school graduate,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,South,West South Central,Texas,Employed part-time
438,,Other / Not sure,Less than 2 weeks,Fewer than 10,I don’t tailor my resume,Doing job interviews,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Disagree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,"No, but I’m open to it",,,,,,,,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, but I’ve considered doing this",,,,,,,,,,,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,No impact,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,I would avoid applying altogether,Not at all concerned,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,"No, and I’ve never considered lying",,,,,,,,,,No,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,0.89,USA,Selected,Gen X,Female,"Less than $5,000",Completed some high school,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,South,East South Central,Alabama,Temporarily unemployed
439,,Finance & Banking,Less than 2 weeks,Fewer than 10,More than 1 hour,Waiting to hear back after an interview,Not Selected,Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Disagree,Disagree,Strongly Agree,Agree,Rarely,Often,Rarely,Never,Sometimes,"No, and I avoid using AI",,,,,,,,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Yes,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Disagree,No impact,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,I would avoid applying altogether,Not at all concerned,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"No, but I’ve considered lying",,,,,,,,,,"Yes, a few times",Not Selected,Not Selected,Selected,Selected,Selected,Not Selected,Not Selected,1.32,USA,Selected,Gen Z,Male,"$65,000 to $69,999",High school graduate,White,White,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,South,South Atlantic,South Carolina,Employed full-time
